"Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm"
"Animalia","Annelida",,,,,,"Sipuncula",,,,,,,,,,,,,,,,"Sipuncula","E4A",1,2016,4,"E4",4,"Sipuncula","1268",1268,33
"Animalia","Sipunculida",,,,,,,,,,,,,,,,,,,,,,"Sipunculida","E4B",1,2015,1,"E4",1,"Sipunculida","152283",152283,8
"Animalia","Sipunculida",,,,,,,,,,,,,,,,,,,,,,"Sipunculida","C4C",1,2015,4,"C4",4,"Sipunculida","152283",152283,33
"Animalia","Annelida",,,,,,"Sipuncula",,"Sipunculidae",,,,,,,,,,,,,,"Sipunculidae","B5C",2,2017,4,"B5",8,"Sipunculidea/sipunculidae","1648",1648,67
"Animalia","Annelida",,,,,,"Sipuncula",,,,,,,,"Sipuncula incertae sedis",,,"Sipunculidea",,,,,"Sipunculidea","C4A",1,2014,1,"C4",1,"Sipunculidea","1296",1296,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Sphaerodoridae",,,,,,"Phyllodocida incertae sedis",,,,,,,,"Sphaerodoridae","E3",1,1999,1,"E3",1,"Sphaerodoridae","957",957,44
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Sphaerodoridae","Sphaerodoropsis","Sphaerodoropsis minuta",,,,"Phyllodocida incertae sedis",,,,,,,,"Sphaerodoropsis minuta","B8B",1,2016,4,"B8",4,"Sphaerodoropsis minuta","131096",131096,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis",,"Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis","E3A",1,2013,8,"E3",8,"Sphaerosyllis ungv.","129677",129677,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis",,"Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis","E4B",1,2016,1,"E4",1,"Sphaerosyllis","129677",129677,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis",,"Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis","U1B",13,2013,8,"U1",104,"Sphaerosyllis ungv.","129677",129677,867
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E3B",1,2014,4,"E3",4,"Sphaerosyllis erinaceus","131384",131384,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","U2C",1,2013,8,"U2",8,"Sphaerosyllis erinaceus","131384",131384,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E3C",1,2015,4,"E3",4,"Sphaerosyllis erinaceus","131384",131384,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","U1C",1,2013,1,"U1",1,"Sphaerosyllis erinaceus","131384",131384,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E3C",2,2017,4,"E3",8,"Sphaerosyllis erinaceus","131384",131384,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E3B",1,2015,4,"E3",4,"Sphaerosyllis erinaceus","131384",131384,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E4A",2,2017,4,"E4",8,"Sphaerosyllis erinaceus","131384",131384,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E3A",2,2015,4,"E3",8,"Sphaerosyllis erinaceus","131384",131384,67
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","U1A",3,2013,1,"U1",3,"Sphaerosyllis erinaceus","131384",131384,25
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","B0C",2,2014,1,"B0",2,"Sphaerosyllis erinaceus","131384",131384,17
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","B5B",1,2014,1,"B5",1,"Sphaerosyllis erinaceus","131384",131384,8
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","A7A",1,2015,4,"A7",4,"Sphaerosyllis erinaceus","131384",131384,33
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Sphaerosyllis","Sphaerosyllis erinaceus","Exogoninae",,,"Nereidiformia",,,,,,,,"Sphaerosyllis erinaceus","E3A",1,2014,4,"E3",4,"Sphaerosyllis erinaceus","131384",131384,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E4C",3,2017,4,"E4",12,"Pygospio elegans","Error : (206) Partial Content - Spio
",129625,100
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","B5",1,1999,1,"B5",1,"Spio sp","Error : (206) Partial Content - Spio
",129625,44
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","C4",6,1999,1,"C4",6,"Spio sp","Error : (206) Partial Content - Spio
",129625,267
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E3",84,1999,1,"E3",84,"Spio sp","Error : (206) Partial Content - Spio
",129625,3733
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E3C",2,2016,1,"E3",2,"Spio","Error : (206) Partial Content - Spio
",129625,17
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","B5A",6,2016,4,"B5",24,"Spio","Error : (206) Partial Content - Spio
",129625,200
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","A7",1,1999,1,"A7",1,"Pygospio elegans","Error : (206) Partial Content - Spio
",129625,44
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","B8",1,1999,1,"B8",1,"Spio sp","Error : (206) Partial Content - Spio
",129625,44
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E4",1,1999,1,"E4",1,"Pygospio elegans","Error : (206) Partial Content - Spio
",129625,44
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E4C",1,2016,4,"E4",4,"Pygospio elegans","Error : (206) Partial Content - Spio
",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E3B",1,2016,4,"E3",4,"Pygospio elegans","Error : (206) Partial Content - Spio
",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","E4",3,1999,1,"E4",3,"Spio sp","Error : (206) Partial Content - Spio
",129625,133
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio","A7A",1,2016,4,"A7",4,"Pygospio elegans","Error : (206) Partial Content - Spio
",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spio filicornis","B8A",1,2016,1,"B8",1,"Spio filicornis","131183",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionida","A7B",1,2016,4,"A7",4,"Spionida sp.","889",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionida","B8A",4,2016,4,"B8",16,"Spionida","889",129625,133
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionida","B8B",1,2016,4,"B8",4,"Spionida sp","889",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B0C",3,2014,1,"B0",3,"Spionidae sp.","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4B",42,2013,1,"C4",42,"Spionidae sp.","913",129625,350
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5A",24,2014,1,"B5",24,"Spionidae sp.","913",129625,200
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3B",7,2013,2,"E3",14,"Spionidae sp.","913",129625,117
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4C",1,2017,4,"C4",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5B",3,2015,4,"B5",12,"Spionidae sp.","913",129625,100
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4B",1,2015,1,"E4",1,"Spionidae sp.","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4B",8,2015,4,"C4",32,"Spionidae sp.","913",129625,267
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5A",2,2015,4,"B5",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4A",7,2015,4,"C4",28,"Spionidae sp.","913",129625,233
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4A",92,2013,1,"C4",92,"Spionidae sp.","913",129625,767
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4A",2,2017,4,"C4",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B8C",1,2016,1,"B8",1,"Spionidae sp","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","A7C",2,2016,1,"A7",2,"Spionidae sp","913",129625,17
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3B",16,2013,1,"E3",16,"Spionidae sp.","913",129625,133
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U2A",18,2013,1,"U2",18,"Spionidae sp.","913",129625,150
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4C",6,2013,8,"C4",48,"Spionidae sp.","913",129625,400
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B0B",3,2013,1,"B0",3,"Spionidae sp.","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B8B",3,2015,4,"B8",12,"Spionidae sp.","913",129625,100
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4C",7,2015,4,"C4",28,"Spionidae sp.","913",129625,233
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3B",5,2015,4,"E3",20,"Spionidae sp.","913",129625,167
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3C",19,2014,4,"E3",76,"Spionidae sp.","913",129625,633
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4B",1,2013,1,"E4",1,"Spionidae sp.","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5B",3,2016,4,"B5",12,"Spionidae","913",129625,100
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B0A",4,2014,1,"B0",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","A7B",1,2015,1,"A7",1,"Spionidae sp.","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4B",3,2013,8,"C4",24,"Spionidae sp.","913",129625,200
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4C",2,2014,4,"E4",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4B",17,2014,1,"E4",17,"Spionidae sp.","913",129625,142
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3C",1,2017,4,"E3",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U2A",2,2013,8,"U2",16,"Spionidae sp.","913",129625,133
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3A",2,2013,8,"E3",16,"Spionidae sp.","913",129625,133
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","A7C",1,2017,4,"A7",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U1B",33,2013,8,"U1",264,"Spionidae sp.","913",129625,2200
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4C",12,2014,4,"C4",48,"Spionidae sp.","913",129625,400
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3C",3,2015,1,"E3",3,"Spionidae sp.","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","A7A",2,2014,4,"A7",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5A",1,2016,1,"B5",1,"Spionidae","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4A",1,2013,8,"C4",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B0B",6,2014,4,"B0",24,"Spionidae sp.","913",129625,200
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4C",10,2016,1,"E4",10,"Spionidae sp","913",129625,83
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3C",8,2015,4,"E3",32,"Spionidae sp.","913",129625,267
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4B",30,2016,4,"E4",120,"Spionidae sp","913",129625,1000
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4A",10,2017,4,"E4",40,"Spionidae sp.","913",129625,333
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4C",1,2015,1,"C4",1,"Spionidae sp.","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5C",3,2014,1,"B5",3,"Spionidae sp.","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B8C",1,2014,4,"B8",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U1C",26,2013,1,"U1",26,"Spionidae sp.","913",129625,217
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U2B",18,2013,1,"U2",18,"Spionidae sp.","913",129625,150
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B0B",1,2013,8,"B0",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U2B",4,2013,8,"U2",32,"Spionidae sp.","913",129625,267
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U1A",21,2013,1,"U1",21,"Spionidae sp.","913",129625,175
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B8B",3,2016,1,"B8",3,"Spionidae sp","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4C",11,2015,4,"E4",44,"Spionidae sp.","913",129625,367
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4C",31,2016,4,"E4",124,"Spionidae sp","913",129625,1033
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","A7B",1,2017,4,"A7",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3B",3,2017,4,"E3",12,"Spionidae sp.","913",129625,100
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B8A",1,2015,4,"B8",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3A",55,2013,1,"E3",55,"Spionidae sp.","913",129625,458
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3B",16,2014,4,"E3",64,"Spionidae sp.","913",129625,533
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U1C",2,2013,8,"U1",16,"Spionidae sp.","913",129625,133
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3A",8,2015,4,"E3",32,"Spionidae sp.","913",129625,267
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U2C",1,2013,8,"U2",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5A",3,2013,1,"B5",3,"Spionidae sp.","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","U2C",14,2013,1,"U2",14,"Spionidae sp.","913",129625,117
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","A7A",1,2015,4,"A7",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B0C",2,2013,1,"B0",2,"Spionidae sp.","913",129625,17
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4C",2,2016,4,"C4",8,"Spionidae sp","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5B",10,2014,1,"B5",10,"Spionidae sp.","913",129625,83
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4B",2,2016,4,"C4",8,"Spionidae sp","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4B",1,2016,1,"C4",1,"Spionidae sp","913",129625,8
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3A",12,2014,4,"E3",48,"Spionidae sp.","913",129625,400
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5C",1,2017,4,"B5",4,"Spionidae sp.","913",129625,33
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E3B",38,2016,4,"E3",152,"Spionidae sp","913",129625,1267
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","C4A",3,2014,1,"C4",3,"Spionidae sp.","913",129625,25
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","E4B",2,2015,4,"E4",8,"Spionidae sp.","913",129625,67
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,"Spionidae","B5B",1,2017,1,"B5",1,"Spionidae sp.","913",129625,8
